title,published_date,channel,url,matched_query
31 July 2026 टमाटर हुआ सस्ता टमाटर भाव में गिरावट Durg mandi Chhattisgarh#cg #farming #viral #food ,2026-07-31,@mandi bhav-Durg,https://www.youtube.com/watch?v=ylqFm0Qn0K0,durg mandi sabji rate
31 July 2026 आज का टमाटर भाव Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg #farming ,2026-07-31,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=IYTMnG5ZB4g,chhattisgarh mandi bhav today
Indore Mandi Pyaj Bhav Today | 31 July 2026 | आज का इंदौर मंडी प्याज भाव | Onion Market Update,2026-07-31,Kisan sevamp ,https://www.youtube.com/watch?v=MZv6LpdF754,chhattisgarh mandi bhav today
30 july डोरका 25 रूपये किलो बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-30, Ashish08 Vlog,https://www.youtube.com/watch?v=XvS9bmoEjvA,raipur mandi sabji rate
30 July 2026 आज का मंडी भाव Durg mandi Chhattisgarh #@mandi bhav-Durg #cg #farming #food #viral ,2026-07-30,@mandi bhav-Durg,https://www.youtube.com/watch?v=_XLk6xNeu5o,durg mandi sabji rate
30 July 2026 आज फिर सस्ता हो गया टमाटर भाव मे गिरावट Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg ,2026-07-30,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=dUdU05zCd2o,chhattisgarh mandi bhav today
29 July 2026 आज का टमाटर भाव जानिये धमधा मंडी छत्तीसगढ़ से Rohansabjiwala #cg #farming #food ,2026-07-29,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=Z9BQLoi5Stk,raipur mandi sabji rate
29 july barbatti 15 रूपये किलो बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-29, Ashish08 Vlog,https://www.youtube.com/watch?v=_uiBfMEYKv8,raipur mandi sabji rate
इंदौर चोइथराम सब्जी मंडी भाव | आज का ताज़ा सब्जी रेट | #indoremanditazabhav #vegetables #agriculture,2026-07-29,Sabji Mandi Bhav,https://www.youtube.com/watch?v=mPAPUEdiBLE,raipur mandi sabji rate
29 July 2026 आज का मंडी भाव दुर्ग छत्तीसगढ़ #cg #farming #food #viral ,2026-07-29,@mandi bhav-Durg,https://www.youtube.com/watch?v=MFVUFIZPShY,durg mandi sabji rate
छत्तीसगढ़ से 12 टन लौकी लोडिंग U.P के लिये Rohansabjiwala #cg #farming #food ,2026-07-29,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=1A9jH0RLppg,chhattisgarh mandi sabji rate
"सब्जियों का रेट सुनकर उड़ जाएंगे होश, देखें रिपोर्ट।",2026-07-28,JHARKHANDI VLOGGER,https://www.youtube.com/watch?v=NVo-ItewEQI,raipur mandi sabji rate
28 july 2026 टमाटर 200 रूपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-28, Ashish08 Vlog,https://www.youtube.com/watch?v=fGhvK8V0jPs,raipur mandi sabji rate
28 july 2026 आज का मंडी भाव दुर्ग छत्तीसगढ़#cg #farming #food #viral,2026-07-28,@mandi bhav-Durg,https://www.youtube.com/watch?v=Hqm93O4RS6g,durg mandi sabji rate
28 July 2026 आज का टमाटर भाव Durg mandi Chhattisgarh #mandi bhav-Durg#cg #farming #food ,2026-07-28,@mandi bhav-Durg,https://www.youtube.com/watch?v=mPFzVXWgn9c,durg mandi sabji rate
28 जुलाई 2026 आज सब्जी टमाटर थोक मंडी भाव राजनांदगांव सब्जी मंडी today vegetables wholesale price ,2026-07-28,Hemant vaishnav ,https://www.youtube.com/watch?v=JzU8SLd2KqE,rajnandgaon mandi bhav
"बिलासपुर के बाजार में सांप के निकलते ही मचा हड़कंप, युवक घायल #bforbastar",2026-07-28,BFORBASTAR,https://www.youtube.com/watch?v=FoLkHQpxuiU,bilaspur mandi sabji rate
27 july 2026 टमाटर 500  रूपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-27, Ashish08 Vlog,https://www.youtube.com/watch?v=BmBf4c43xvA,raipur mandi sabji rate
27 July 2026 आज का टमाटर भाव Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg #farming ,2026-07-27,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=ZEz5dM7Iitg,bhilai mandi sabji rate
26 July 2026 आज का मंडी भाव #cg #farming #food #viral,2026-07-27,@mandi bhav-Durg,https://www.youtube.com/watch?v=RWIX0hqYl_U,chhattisgarh mandi bhav today
Date 27/07/26 मूली का रेट 20रू से 30रु JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ #bemetara #news #cg #सब्जी,2026-07-27,JSR SABJI WALA,https://www.youtube.com/watch?v=4TtXuMh-fxw,chhattisgarh mandi sabji rate
26 july 2026 भाटा 47 रूपये  किलो बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-26, Ashish08 Vlog,https://www.youtube.com/watch?v=fCZrUl4bIwI,raipur mandi sabji rate
26 July 2026 आज का मंडी भाव दुर्ग मंडी छत्तीसगढ़ #chhattisgarh #farming #food ,2026-07-26,@mandi bhav-Durg,https://www.youtube.com/watch?v=cSTW4mgCkTQ,durg mandi sabji rate
Date 26/07/26 करौंदा का रेट 40रू से 70रू JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ #news #bemetara #cg #सब्जी,2026-07-26,JSR SABJI WALA,https://www.youtube.com/watch?v=gHRP5j1TF7k,chhattisgarh mandi sabji rate
26 July 2026 टमाटर मे आज तेजी है गोभी मंहगा है tomoto price today #Rohansabjiwala #cg #farming ,2026-07-26,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=GAns7l4yMI8,chhattisgarh mandi sabji rate
25 जुलाई 2026 | APMC वाशी मार्केट सब्जियों के होलसेल भाव | Today Vegetable Wholesale Price,2026-07-25,Mumbai Fruit Market,https://www.youtube.com/watch?v=_G-xgQs6JOQ,raipur mandi sabji rate
इंदौर चोइथराम सब्जी मंडी भाव | आज का ताज़ा सब्जी रेट | #indoremanditazabhav #vegetables #agriculture,2026-07-25,Sabji Mandi Bhav,https://www.youtube.com/watch?v=yKZcGS62vjI,raipur mandi sabji rate
24 July 2026 आज का बड़ा अपडेट टमाटर हुआ सस्ता आज का पूरा मंडी भाव Rohansabjiwala #cg #farming #food ,2026-07-24,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=u4Pap2X12xo,raipur mandi sabji rate
24 july 2026 टमाटर 500 रूपये  कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-24, Ashish08 Vlog,https://www.youtube.com/watch?v=ZeVcdCAsN2g,raipur mandi sabji rate
bundi mandi bhav Aaj ka | sabji mandi bhav today | Rajasthan mandi rate #shorts #mandi,2026-07-24,Agri Vision Official,https://www.youtube.com/watch?v=44APGrasgKA,raipur mandi sabji rate
24July 2026 Durg mandi bhav#tometo #cg #chhattisgarh #viralvideo,2026-07-24,@mandi bhav-Durg,https://www.youtube.com/watch?v=jhLj560FbKI,durg mandi sabji rate
24 July 2026 Durg mandi Chhattisgarh #mandi_bhav-Durg1 #cg #farming #chhattisgarh ,2026-07-24,@mandi bhav-Durg,https://www.youtube.com/watch?v=Cbd4nhdj0DY,durg mandi sabji rate
आज ke vlog  राजनांदगांव सब्जी मंडी में फिर से टमाटर के रेट में भारी गिरावट देखने को मिली।😲 #vlogs ,2026-07-24,CG Gulli boy comedy videos,https://www.youtube.com/watch?v=Qjw1Sq9L3ws,rajnandgaon mandi bhav
नई सरसों का ताजा भाव आज का अलवर मंडी! सरसों के भाव में आया जोरदार उछाल देखें? Sarso Ka Bhav Today,2026-07-24,Alwar Pyaj Mandi,https://www.youtube.com/watch?v=zH3tJBXzQEE,chhattisgarh mandi bhav today
"Gold Rate Today, 16 सितम्बर 2026 Aaj Ka Sone Ka Bhav | Sone Ka Bhav | Today Gold Rate",2026-07-24,Gold update India,https://www.youtube.com/watch?v=yFnzADbO2lk,chhattisgarh mandi bhav today
Date 23/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ मेथी का रेट 40रू से 60रू #bemetara #news #cg #सब्जी,2026-07-24,JSR SABJI WALA,https://www.youtube.com/watch?v=CQ57BZNFDxo,chhattisgarh mandi sabji rate
Date 23/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ मूली का रेट 20रू से 30रू #bemetara #news #cg #सब्जी,2026-07-24,JSR SABJI WALA,https://www.youtube.com/watch?v=rV1sujl_XyY,chhattisgarh mandi sabji rate
Date 22/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ गोभी का रेट 25रू से 45रू #bemetara #news #cg #सब्जी,2026-07-24,JSR SABJI WALA,https://www.youtube.com/watch?v=CGmnNWenw28,chhattisgarh mandi sabji rate
Date 22/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ लौकी का रेट 5रू से 15रू #bemetara #news #cg #सब्जी,2026-07-24,JSR SABJI WALA,https://www.youtube.com/watch?v=vAR_YZctZH0,chhattisgarh mandi sabji rate
23 July 2026 टमाटर आज और भी सस्ता हो गया Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg #farming ,2026-07-23,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=K6xYAa2hBtA,raipur mandi sabji rate
सब्जियों के भाव रेट जानें 🥦🫑🥒🍆🌶️ 23 जुलाई 2026 भोपालमंडी #सब्जियां #वेजिटेबल #मिर्ची_भाव 🔥🔥#sabjiyan,2026-07-23,कृषि  विचार,https://www.youtube.com/watch?v=NemiNJSsaUs,raipur mandi sabji rate
23 july rajnandgaon सब्जी मंडी थोक भाव # #farmer#mandibhav #rajnandgaon #marketvlog,2026-07-23,Mr. Agriman..🌱,https://www.youtube.com/watch?v=NaBBusmR77c,rajnandgaon mandi bhav
23 जुलाई 2026 आज सब्जी टमाटर थोक मंडी भाव राजनांदगांव सब्जी मंडी छत्तीसगढ़। rajnandgaon sabji Mandi ,2026-07-23,Hemant vaishnav ,https://www.youtube.com/watch?v=jVHLTwDZk7Y,rajnandgaon mandi bhav
"Gold Rate Today, 10 अगस्त 2026 Aaj Ka Sone Ka Bhav | Sone Ka Bhav | Today Gold Rate",2026-07-23,Gold update India,https://www.youtube.com/watch?v=IvwzXneHkzU,chhattisgarh mandi bhav today
22 july 2026 टमाटर 450 रूपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlogger ,2026-07-22, Ashish08 Vlog,https://www.youtube.com/watch?v=2ttjb6Swvdk,raipur mandi sabji rate
कवर्धा सब्जी मंडी आज का ताजा भाव // 22जुलाई2026 बारिश के कारण रेट में भारी गिरावट kawardha mandi ,2026-07-22,Cg Laxmi Vlogss,https://www.youtube.com/watch?v=vjcRmRkPuB8,raipur mandi sabji rate
22 जुलाई ￼Rajnandgaon सभी मंडी बाई थोक भाव#mandibhav # #farmer #minivlog #farmer#rajnandgaon,2026-07-22,Mr. Agriman..🌱,https://www.youtube.com/watch?v=MUv8gcajeEc,rajnandgaon mandi bhav
22 जुलाई 2026 आज सब्जी टमाटर थोक मंडी भाव राजनांदगांव सब्जी मंडी छत्तीसगढ़। rajnandgaon sabji Mandi ,2026-07-22,Hemant vaishnav ,https://www.youtube.com/watch?v=ea434Y8Rap0,rajnandgaon mandi bhav
22 July 2026 टमाटर सस्ता है आज tomoto price today Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg ,2026-07-22,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=gJky4AR1q1I,chhattisgarh mandi bhav today
Date 21/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ भिन्डी का रेट 20रू से 30रू #bemetara #news #cg #सब्जी,2026-07-22,JSR SABJI WALA,https://www.youtube.com/watch?v=T2RU6RFQAYQ,chhattisgarh mandi sabji rate
21 july 2026 टमाटर 600 रूपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlog,2026-07-21, Ashish08 Vlog,https://www.youtube.com/watch?v=wo3dSZNfpoQ,raipur mandi sabji rate
21 जुलाई 2026 आज सब्जी टमाटर थोक मंडी भाव राजनांदगांव सब्जी मंडी today vegetables wholesale price ,2026-07-21,Hemant vaishnav ,https://www.youtube.com/watch?v=fDCYW2-kVVY,rajnandgaon mandi bhav
21 July 2026 आज का टमाटर भाव Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg #farming #food ,2026-07-21,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=fgeJaVwPhME,chhattisgarh mandi bhav today
Aaj ka pyaj bhav 21 July 2026 shajapur mandi || today pyaj rate || Aaj ka pyaj bhav,2026-07-21,Laksh Irrigation,https://www.youtube.com/watch?v=8_BSYnS9f0s,chhattisgarh mandi bhav today
Date 20/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ गोभी का रेट 30रू से 45रू #bemetara #news #cg #सब्जी,2026-07-21,JSR SABJI WALA,https://www.youtube.com/watch?v=5p3_5CRhHIA,chhattisgarh mandi sabji rate
20 july 2026  टमाटर 285 रुपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlog,2026-07-20, Ashish08 Vlog,https://www.youtube.com/watch?v=Qxv5gb_JQUE,raipur mandi sabji rate
इंदौर चोइथराम सब्जी मंडी भाव | आज का ताज़ा सब्जी रेट | #indoremanditazabhav #vegetables #agriculture,2026-07-20,Sabji Mandi Bhav,https://www.youtube.com/watch?v=fuKkpq_456w,raipur mandi sabji rate
20 July 2026 आज का टमाटर भाव आज क्या भाव बिका टमाटर Dhamdha Mandi Chhattisgarh #Rohansabjiwala #cg ,2026-07-20,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=fOgXWKLvnV8,chhattisgarh mandi bhav today
"Gold Rate Today, 01 अगस्त 2026 Aaj Ka Sone Ka Bhav | Sone Ka Bhav | Today Gold Rate",2026-07-20,Gold update India,https://www.youtube.com/watch?v=xm4xSUGQkno,chhattisgarh mandi bhav today
19 July 2026 आज का टमाटर भाव धमधा मंडी छत्तीसगढ़ #Rohansabjiwala #food #tomato #vegetables ,2026-07-19,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=rEkxWFxq7R0,raipur mandi sabji rate
19 july 2026  टमाटर 🍅 400 रुपये कैरेट बिक रहा है😱 #ambikapur#surajpur#mandi  #vlog,2026-07-19, Ashish08 Vlog,https://www.youtube.com/watch?v=VUHLTt35tXs,raipur mandi sabji rate
19 जुलाई 2026 आज सब्जी टमाटर थोक मंडी भाव राजनांदगांव सब्जी मंडी today vegetables wholesale price ,2026-07-19,Hemant vaishnav ,https://www.youtube.com/watch?v=313SmjSM63Y,rajnandgaon mandi bhav
Date 19/07/26 JSR सब्जी मंडी बेमेतरा छत्तीसगढ़ मेथी का रेट 100रू से 120रू #bemetara #news #cg #सब्जी,2026-07-19,JSR SABJI WALA,https://www.youtube.com/watch?v=95CUiuNAB-A,chhattisgarh mandi sabji rate
इंदौर चोइथराम सब्जी मंडी भाव | आज का ताज़ा सब्जी रेट | #indoremanditazabhav #vegetables ,2026-07-19,Sabji Mandi Bhav,https://www.youtube.com/watch?v=b5T2EjozQhU,chhattisgarh mandi sabji rate
18 July 2026 टमाटर बहुत सस्ता है यहाँ मिलेगा सस्ते मे टमाटर गंडई मंडी छत्तीसगढ़ #Rohansabjiwala #cg ,2026-07-18,ROHAN SABJIWALA ,https://www.youtube.com/watch?v=xSg8KhDXZF4,raipur mandi sabji rate
सुपर vip प्याज़ 3100 बिका 🤩 // pyaj bhav indore mp #pyaj #onion #mandi,2026-07-18,Sabji Mandi Indore,https://www.youtube.com/watch?v=vDNmRDMtVLU,chhattisgarh mandi bhav today
18 july 2026  अदरक 🫚 180रुपये किलो बिक रहा है #ambikapur#surajpur#mandi  #vlog,2026-07-18, Ashish08 Vlog,https://www.youtube.com/watch?v=a8m7zcej5jo,chhattisgarh mandi bhav today
18 July 2026 सब्जियों के भाव मे भारी गिरावट😳😳 - इंदौर मंडी // sabji mandi indore - aaj ka taja bhav ,2026-07-18,Sabji Mandi Indore,https://www.youtube.com/watch?v=oo3OvmLmGBQ,chhattisgarh mandi bhav today
